name,year,region,area,population,gdp
Netherlands,2001,Europe,37330,15981472,3.9999999E-2
Netherlands,2002,Europe,37330,16067754,0.011
Netherlands,2003,Europe,37330,16150511,2.0000001E-3
Netherlands,2005,Europe,37330,16407491,0.012
Netherlands,2006,Europe,37330,16491461,0.015
Netherlands,2007,Europe,37330,16570613,2.8999999E-2
Netherlands,2008,Europe,37330,16570613,2.8000001E-2
Netherlands,2009,Europe,37330,16715999,1.7999999E-2
Netherlands,2011,Europe,37330,16847007,1.7000001E-2
Netherlands Antilles,1990,Central America and the Caribbean,960,183503,2.9999999E-2
Netherlands Antilles,1991,Central America and the Caribbean,960,183872,2.9999999E-2
Netherlands Antilles,1992,Central America and the Caribbean,960,184325,0.015
Netherlands Antilles,1993,Central America and the Caribbean,960,184990,3.9999999E-2
Netherlands Antilles,1994,Central America and the Caribbean,960,185790,0.02
Netherlands Antilles,1995,Central America and the Caribbean,960,203505,1.7999999E-2
Netherlands Antilles,1996,Central America and the Caribbean,960,208968,1.7999999E-2
Netherlands Antilles,1997,Central America and the Caribbean,960,211093,0
Netherlands Antilles,2003,Central America and the Caribbean,960,216226,0
Netherlands Antilles,2004,Central America and the Caribbean,960,218126,4.9999999E-3
Netherlands Antilles,2005,Central America and the Caribbean,960,219958,4.9999999E-3
Netherlands Antilles,2006,Central America and the Caribbean,960,221736,9.9999998E-3
Netherlands Antilles,2007,Central America and the Caribbean,960,253652,9.9999998E-3
Netherlands Antilles,2008,Central America and the Caribbean,960,223652,9.9999998E-3
Netherlands Antilles,2009,Central America and the Caribbean,960,227049,9.9999998E-3
Netherlands Antilles,2010,Central America and the Caribbean,960,,
Netherlands Antilles,2011,Central America and the Caribbean,960,,
New Caledonia,1989,Oceania,19060,152386,
New Caledonia,1990,Oceania,19060,153215,
New Caledonia,1991,Oceania,19060,171559,
New Caledonia,1992,Oceania,19060,174805,
New Caledonia,1993,Oceania,19060,,
New Caledonia,1994,Oceania,19060,181309,0.024
New Caledonia,1995,Oceania,19060,184552,0.024
New Caledonia,1996,Oceania,19060,187784,
New Caledonia,1997,Oceania,19060,191003,
New Caledonia,1998,Oceania,19060,194197,
New Caledonia,1999,Oceania,19060,197361,
New Caledonia,2000,Oceania,19060,201816,0.035
New Caledonia,2001,Oceania,19060,204863,0.035
New Caledonia,2002,Oceania,19060,207858,0.021
New Caledonia,2003,Oceania,19060,210798,
New Caledonia,2004,Oceania,19060,213679,
New Caledonia,2005,Oceania,19060,216494,
New Caledonia,2006,Oceania,19060,219246,
New Caledonia,2007,Oceania,19060,221943,
New Caledonia,2008,Oceania,19060,221943,
New Caledonia,2009,Oceania,19060,227436,
New Caledonia,2010,Oceania,19060,252352,
New Caledonia,2011,Oceania,19060,256275,
New Zealand,1990,Oceania,268680,3295866,0.024
New Zealand,1991,Oceania,268680,3308973,7.0000002E-3
New Zealand,1993,Oceania,268680,3368774,2.9999999E-2
New Zealand,1994,Oceania,268680,3388737,2.9999999E-2
New Zealand,1995,Oceania,268680,3407277,6.1999999E-2
New Zealand,1996,Oceania,268680,3547983,0.055
New Zealand,1997,Oceania,268680,3587275,2.8000001E-2
New Zealand,1998,Oceania,268680,3625388,0.025
New Zealand,2000,Oceania,268680,3819762,3.0999999E-2
New Zealand,2001,Oceania,268680,3864129,3.5999998E-2
New Zealand,2002,Oceania,268680,3908037,3.0999999E-2
New Zealand,2003,Oceania,268680,3951307,0.033
New Zealand,2004,Oceania,268680,3993817,0.035
New Zealand,2005,Oceania,268680,4035461,0.048
New Zealand,2006,Oceania,268680,4076140,0.023
New Zealand,2007,Oceania,268680,4115771,0.015
New Zealand,2008,Oceania,268680,4115771,2.9999999E-2
New Zealand,2009,Oceania,268680,4213418,2.0000001E-3
New Zealand,2011,Oceania,268680,4290347,0.015
Nicaragua,1993,Central America and the Caribbean,129494,3987240,4.9999999E-3
Nicaragua,1995,Central America and the Caribbean,129494,4206353,3.2000002E-2
Nicaragua,1996,Central America and the Caribbean,129494,4272352,4.1999999E-2
Nicaragua,1997,Central America and the Caribbean,129494,4386399,0.055
Nicaragua,1998,Central America and the Caribbean,129494,4583379,5.9999999E-2
Nicaragua,1999,Central America and the Caribbean,129494,4717132,3.9999999E-2
Nicaragua,2000,Central America and the Caribbean,129494,4812569,6.3000001E-2
Nicaragua,2001,Central America and the Caribbean,129494,4918393,5.0000001E-2
Nicaragua,2002,Central America and the Caribbean,129494,5023818,0.025
Nicaragua,2003,Central America and the Caribbean,129494,5128517,0.011
Nicaragua,2004,Central America and the Caribbean,129494,5359759,0.023
Nicaragua,2005,Central America and the Caribbean,129494,5465100,3.9999999E-2
Nicaragua,2006,Central America and the Caribbean,129494,5570129,3.9999999E-2
Nicaragua,2007,Central America and the Caribbean,129494,5675356,0.037
Nicaragua,2008,Central America and the Caribbean,129494,5675356,2.8999999E-2
Nicaragua,2009,Central America and the Caribbean,129494,5891199,0.02
Nicaragua,2011,Central America and the Caribbean,129494,5666301,4.5000002E-2
Niger,1990,Africa,1,7969309,7.1000002E-2
Niger,1993,Africa,1,8337352,1.8999999E-2
Niger,1994,Africa,1,8971605,1.8999999E-2
Niger,1995,Africa,1,9280208,0.014
Niger,1996,Africa,1,9113001,6.7000002E-2
Niger,1997,Africa,1,9388859,3.9999999E-2
Niger,1998,Africa,1,9671848,4.5000002E-2
Niger,1999,Africa,1,9962242,4.5000002E-2
Niger,2000,Africa,1,10075511,0.02
Niger,2001,Africa,1,10355156,0.035
Niger,2002,Africa,1,10639744,3.0999999E-2
Niger,2003,Africa,1,11058590,2.8999999E-2
Niger,2004,Africa,1,11360538,3.7999999E-2
Niger,2005,Africa,1,11665937,0.035
Niger,2006,Africa,1,12525094,0.07
Niger,2007,Africa,1,12924865,0.035
Niger,2008,Africa,1,12894865,4.5000002E-2
Niger,2009,Africa,1,15306252,0.059
Niger,2011,Africa,1,16468886,7.5000003E-2
Nigeria,1989,Africa,923770,115315902,
Nigeria,1990,Africa,923770,118819377,
Nigeria,1991,Africa,923770,122470574,2.7000001E-2
Nigeria,1992,Africa,923770,126274589,5.2000001E-2
Nigeria,1993,Africa,923770,95060430,3.5999998E-2
Nigeria,1994,Africa,923770,98091097,4.1000001E-2
Nigeria,1996,Africa,923770,103912489,2.6000001E-2
Nigeria,1997,Africa,923770,107129469,2.9999999E-2
Nigeria,1998,Africa,923770,110532242,0.033
Nigeria,1999,Africa,923770,113828587,1.6000001E-2
Nigeria,2000,Africa,923770,123337822,2.7000001E-2
Nigeria,2001,Africa,923770,126635626,0.035
Nigeria,2002,Africa,923770,129934911,0.035
Nigeria,2003,Africa,923770,133881703,3.2000002E-2
Nigeria,2004,Africa,923770,137253133,7.1000002E-2
Nigeria,2005,Africa,923770,128771988,6.1999999E-2
Nigeria,2006,Africa,923770,131859731,6.8999998E-2
Nigeria,2007,Africa,923770,135031164,5.2999999E-2
Nigeria,2008,Africa,923770,135031164,6.1000001E-2
Nigeria,2009,Africa,923770,149229090,6.1000001E-2
Nigeria,2010,Africa,923770,152217341,5.6000002E-2
Nigeria,2011,Africa,923770,155215573,8.3999999E-2
Niue,1989,Oceania,260,2112,
Niue,1990,Oceania,260,2019,
Niue,1991,Oceania,260,1908,
Niue,1992,Oceania,260,1751,
Niue,1993,Oceania,260,1977,
Niue,1994,Oceania,260,1906,
Niue,1995,Oceania,260,1837,
Niue,1996,Oceania,260,2174,
Niue,1997,Oceania,260,1708,
Niue,1998,Oceania,260,1647,
Niue,1999,Oceania,260,2103,
Niue,2000,Oceania,260,2113,
Niue,2001,Oceania,260,2124,
Niue,2006,Oceania,260,2166,6.1999999E-2
Niue,2007,Oceania,260,31492,6.1999999E-2
Niue,2008,Oceania,260,1492,6.1999999E-2
Niue,2009,Oceania,260,1398,6.1999999E-2
Niue,2010,Oceania,260,1354,6.1999999E-2
Niue,2011,Oceania,260,1311,6.1999999E-2
Norway,1989,Europe,324220,4202502,0.013
Norway,1990,Europe,324220,4252806,0.057
Norway,1991,Europe,324220,4273442,3.0999999E-2
Norway,1992,Europe,324220,4294876,4.1000001E-2
Norway,1993,Europe,324220,4297436,2.8999999E-2
Norway,1994,Europe,324220,4314604,1.6000001E-2
Norway,1995,Europe,324220,4330951,0.055
Norway,1996,Europe,324220,4383807,4.5000002E-2
Norway,1997,Europe,324220,4399993,0.048
Norway,1998,Europe,324220,4419955,0.035
Norway,1999,Europe,324220,4438547,0.024
Norway,2000,Europe,324220,4481162,8.0000004E-3
Norway,2001,Europe,324220,4503440,2.7000001E-2
Norway,2002,Europe,324220,4525116,0.013
Norway,2003,Europe,324220,4546123,9.9999998E-3
Norway,2004,Europe,324220,4574560,6.0000001E-3
Norway,2005,Europe,324220,4593041,0.033
Norway,2006,Europe,324220,4610820,3.9999999E-2
Norway,2007,Europe,324220,4627926,0.046
Norway,2008,Europe,324220,4627926,4.8999999E-2
Norway,2009,Europe,324220,4660539,1.7999999E-2
Norway,2011,Europe,324220,4691849,4.0000002E-3
Oman,1989,Middle East,212460,1304882,3.5999998E-2
Oman,1992,Middle East,212460,1587581,4.9999999E-3
Oman,1993,Middle East,212460,1643579,7.4000001E-2
Oman,1994,Middle East,212460,1701470,6.1000001E-2
Oman,1995,Middle East,212460,2125089,4.9999999E-3
Oman,1996,Middle East,212460,2186548,0.035
Oman,1997,Middle East,212460,2264590,6.4999998E-2
Oman,1998,Middle East,212460,2363591,0.035
Oman,2000,Middle East,212460,2533389,3.9999999E-2
Oman,2001,Middle East,212460,2622198,0.046
Oman,2002,Middle East,212460,2713462,7.4000001E-2
Oman,2003,Middle East,212460,2807125,0.022
Oman,2004,Middle East,212460,2903165,0.011
Oman,2005,Middle East,212460,3001583,0.012
Oman,2006,Middle East,212460,3102229,5.6000002E-2
Oman,2007,Middle East,212460,3204897,0.066
Oman,2008,Middle East,212460,3204897,5.2999999E-2
Oman,2009,Middle East,212460,3418085,6.7000002E-2
Oman,2010,Middle East,212460,2967717,0.02
Oman,2011,Middle East,212460,3027959,4.1999999E-2
Pakistan,1989,Asia,803940,110407376,
Pakistan,1990,Asia,803940,114649406,
Pakistan,1991,Asia,803940,117490278,
Pakistan,1992,Asia,803940,121664539,
Pakistan,1993,Asia,803940,125213732,6.4000003E-2
Pakistan,1994,Asia,803940,128855965,2.9999999E-2
Pakistan,1995,Asia,803940,131541920,3.9999999E-2
Pakistan,1996,Asia,803940,129275660,4.6999998E-2
Pakistan,1997,Asia,803940,132185299,0.055
Pakistan,1998,Asia,803940,135135195,3.0999999E-2
Pakistan,1999,Asia,803940,138123359,5.0000001E-2
Pakistan,2000,Asia,803940,141553775,3.0999999E-2
Pakistan,2001,Asia,803940,144616639,0.048
Pakistan,2002,Asia,803940,147663429,0.033
Pakistan,2003,Asia,803940,150694740,0.044
Pakistan,2004,Asia,803940,159196336,0.055
Pakistan,2005,Asia,803940,162419946,6.1000001E-2
Pakistan,2006,Asia,803940,165803560,0.066
Pakistan,2007,Asia,803940,164741924,0.066
Pakistan,2008,Asia,803940,164741924,6.3000001E-2
Pakistan,2009,Asia,803940,176242949,5.7999998E-2
Pakistan,2010,Asia,803940,184404791,4.3000001E-2
Pakistan,2011,Asia,803940,187342721,0.048
Palau,1989,Oceania,458,,
Palau,1990,Oceania,458,,
Palau,1991,Oceania,458,,
Palau,1992,Oceania,458,,
Palau,1993,Oceania,458,,
Palau,1994,Oceania,458,,
Palau,1995,Oceania,458,16661,
Palau,1996,Oceania,458,16952,
Palau,1997,Oceania,458,17240,
Palau,1998,Oceania,458,18110,0.1
Palau,1999,Oceania,458,18467,0.1
Palau,2000,Oceania,458,18766,0.1
Palau,2002,Oceania,458,19409,9.9999998E-3
Palau,2003,Oceania,458,19717,9.9999998E-3
Palau,2004,Oceania,458,20016,9.9999998E-3
Palau,2005,Oceania,458,20303,9.9999998E-3
Palau,2006,Oceania,458,20579,0.055
Palau,2007,Oceania,458,50842,0.055
Palau,2008,Oceania,458,20842,0.055
Palau,2009,Oceania,458,20796,0.055
Palau,2010,Oceania,458,20879,
Palau,2011,Oceania,458,20956,
Panama,1991,Central America and the Caribbean,78200,2476281,5.0000001E-2
Panama,1992,Central America and the Caribbean,78200,2529902,9.3000002E-2
Panama,1993,Central America and the Caribbean,78200,2579047,7.9999998E-2
Panama,1994,Central America and the Caribbean,78200,2630000,0.059
Panama,1995,Central America and the Caribbean,78200,2680903,3.5999998E-2
Panama,1996,Central America and the Caribbean,78200,2655094,2.8000001E-2
Panama,1997,Central America and the Caribbean,78200,2693417,0.015
Panama,1998,Central America and the Caribbean,78200,2735943,3.5999998E-2
Panama,1999,Central America and the Caribbean,78200,2778526,2.7000001E-2
Panama,2000,Central America and the Caribbean,78200,2808268,0.044
Panama,2001,Central America and the Caribbean,78200,2845647,0.025
Panama,2002,Central America and the Caribbean,78200,2882329,0.014
Panama,2003,Central America and the Caribbean,78200,2960784,7.0000002E-3
Panama,2004,Central America and the Caribbean,78200,3000463,4.1000001E-2
Panama,2005,Central America and the Caribbean,78200,3039150,5.9999999E-2
Panama,2006,Central America and the Caribbean,78200,3191319,6.4000003E-2
Panama,2007,Central America and the Caribbean,78200,3242173,0.081
Panama,2008,Central America and the Caribbean,78200,3242173,7.8000002E-2
Panama,2009,Central America and the Caribbean,78200,3360474,8.2999997E-2
Panama,2010,Central America and the Caribbean,78200,3410676,0.024
Panama,2011,Central America and the Caribbean,78200,3460462,7.5000003E-2
Papua New Guinea,1989,Oceania,461690,3736386,2.8999999E-2
Papua New Guinea,1990,Oceania,461690,3822875,0.012
Papua New Guinea,1992,Oceania,461690,4006509,9.0000004E-2
Papua New Guinea,1993,Oceania,461690,,8.5000001E-2
Papua New Guinea,1994,Oceania,461690,4196806,0.012
Papua New Guinea,1995,Oceania,461690,4294750,6.1000001E-2
Papua New Guinea,1997,Oceania,461690,4496221,0.023
Papua New Guinea,1998,Oceania,461690,4599785,0.023
Papua New Guinea,1999,Oceania,461690,4705126,1.6000001E-2
Papua New Guinea,2000,Oceania,461690,4926984,3.5999998E-2
Papua New Guinea,2001,Oceania,461690,5049055,2.8999999E-2
Papua New Guinea,2004,Oceania,461690,5420280,0.014
Papua New Guinea,2005,Oceania,461690,5545268,8.9999996E-3
Papua New Guinea,2006,Oceania,461690,5670544,2.9999999E-2
Papua New Guinea,2007,Oceania,461690,5795887,0.037
Papua New Guinea,2008,Oceania,461690,5795887,3.9999999E-2
Papua New Guinea,2009,Oceania,461690,6057263,6.3000001E-2
Papua New Guinea,2010,Oceania,461690,6064515,0.055
Papua New Guinea,2011,Oceania,461690,6187591,0.07
Paraguay,1989,South America,406750,4522172,2.9999999E-2
Paraguay,1990,South America,406750,4660270,5.2000001E-2
Paraguay,1991,South America,406750,4798739,0.035
Paraguay,1992,South America,406750,4929446,2.9999999E-2
Paraguay,1993,South America,406750,5070856,1.7000001E-2
Paraguay,1994,South America,406750,5213772,0.035
Paraguay,1995,South America,406750,5358198,0.035
Paraguay,1996,South America,406750,5504146,4.1999999E-2
Paraguay,1997,South America,406750,5651634,0.015
Paraguay,1998,South America,406750,5291020,2.6000001E-2
Paraguay,2001,South America,406750,5734139,9.9999998E-3
Paraguay,2002,South America,406750,5884491,0
Paraguay,2004,South America,406750,6191368,1.7999999E-2
Paraguay,2005,South America,406750,6347884,2.8000001E-2
Paraguay,2006,South America,406750,6506464,2.7000001E-2
Paraguay,2007,South America,406750,6669086,3.9999999E-2
Paraguay,2008,South America,406750,6669086,4.5000002E-2
Paraguay,2009,South America,406750,6995655,0.055
Paraguay,2011,South America,406750,6459058,0.153
Peru,1992,South America,1285220,22767543,0.024
Peru,1994,South America,1285220,23650671,5.9999999E-2
Peru,1995,South America,1285220,24087372,8.6000003E-2
Peru,1996,South America,1285220,24523408,6.8000004E-2
Peru,1997,South America,1285220,25573924,2.8000001E-2
Peru,1998,South America,1285220,26111110,7.2999999E-2
Peru,1999,South America,1285220,26624582,1.7999999E-2
Peru,2000,South America,1285220,27012899,0.024
Peru,2001,South America,1285220,27483864,3.5999998E-2
